"Trait","Trial","VarG","VarE","Mean","H2","CV","PEV","Ac"
"Open_type","20Tz7Pyt_Namulonge",16.6086864187574,0.171139066920751,2.41427081373012e-06,0.99,414203.739826093,5.00583575312625,0.84
"Open_type","20Ayt11_Namulonge",0,1.45297121754312,-0.0953101798043248,0,-10.4920586872571,0,NA
"Open_type","20Ayt9-Serere",1.27980659292276,0.849228670773464,1.3186461532277,0.82,0.758353556450501,0.791669365237507,0.62
"Open_type","21WhiteFleshAyt29_Namulonge",1.15730579758752,0.94152291548704,-0.729240469327969,0.56,-1.37128977622642,0.923679183290754,0.45
"Open_type","21_YellowFreshAyt31_Namulonge",2.12532510483727e-09,1.42177463587948,0.194156046708199,0,5.1504962990049,2.12532510371859e-09,0
"Open_type","20Pyt24YellowFlesh-SR",3.7487983323082,0.568480963472462,-1.62794605450325,0.93,-0.614270968766921,1.98956488330722,0.69
"Open_type","20Pyt27YellowFlesh-NM",2.6389057912626,0.741099946806679,0.864881366584191,0.87,1.1562279390403,1.40509551298535,0.68
"Open_type","21.Intro.Lat.Ame.UYT.30.IB",476.204042633115,0.00218074636139633,-27.7834993925624,1,-0.0359925863142963,460.840160290085,0.18
"Open_type","20Pyt36WhiteFlesh-Serere",4.59510015250334,0.601382730320659,-0.526018552506777,0.94,-1.90107363178434,1.91478997053211,0.76
"Open_type","21Pyt78_Namulonge",0,1.36802932179867,-0.362905493679097,0,-2.75553833551018,0,NA
"Open_type","21.GS.C1.C2.C3.C4.40.UYT.IB",370.423151721061,0.00531040599615299,-24.2193848557552,1,-0.0412892402493192,343.65293331082,0.27
"Open_type","21.GS.C1.C2.C3.C4.40.UYT.MK",43.2372512746884,0.116377615400655,-10.1171293449545,1,-0.098842267001233,39.0246767976717,0.31
"Open_type","20Pyt62WhiteFlesh_Namulonge",0.841450078851749,1.08601852295751,-0.0392052756588451,0.61,-25.5067713004178,0.601495192843717,0.53
"Open_type","20CET179SR",303.317148834545,0.00635791058043023,-22.3015208357433,1,-0.0448399912887229,291.955832289488,0.19
"Open_type","14.GS.C2.CE.447.IK",4.05359210177167e-14,0.841984566424234,-1.66587916831843,0,-0.600283633421877,4.05359210177165e-14,0
"Open_type","14localgermUB",0.159336599907443,1.26112997817627,0.46664893098411,0.12,2.14293858531104,0.153395474697525,0.19
"Open_type","14geneticgainUB",0.404840278107944,1.20331005549116,0.0806754015632303,0.26,12.3953519985424,0.36679240941455,0.31
"Compact_type","20Ayt3-special-NM",15.4756998418178,0.170855493654107,2.26417941449059,0.99,0.441661112895944,6.20611574939667,0.77
"Compact_type","21TzAyt9_Namulonge",2.00939710356988e-07,1.16084103014877,1.25276301486661,0,0.798235570601095,2.00939703378288e-07,0
"Compact_type","20Tz7Pyt_Namulonge",272.282428410431,0.0133668076913975,20.3914698873826,1,0.0490401136123472,228.834787147839,0.4
"Compact_type","20Ayt11_Namulonge",1.97058667127926e-18,1.12625320760373,1.16315076996205,0,0.859733772976506,1.97058667127926e-18,0
"Compact_type","20Ayt9-Serere",0,0.299181117172795,3.25809653802134,0,0.306927676430149,0,NA
"Compact_type","21WhiteFleshAyt29_Namulonge",166.189188243847,0.0277601877296457,16.0895449227019,1,0.0621521618420063,144.596847568189,0.36
"Compact_type","21_YellowFreshAyt31_Namulonge",202.89140111123,0.018892786721247,17.9265164392878,1,0.0557832863616714,184.282268891341,0.3
"Compact_type","20Pyt24YellowFlesh-SR",2.31084224763752,0.454197865462994,2.68683854343877,0.91,0.372184626590975,1.76534584301096,0.49
"Compact_type","20Pyt27YellowFlesh-NM",2.73266754025498,0.399761467021887,2.95897651675165,0.93,0.337954692894216,2.11110399913939,0.48
"Compact_type","21.Intro.Lat.Ame.UYT.30.IB",8.66025943792087,0.405706582979409,-0.315737939206979,0.98,-3.16718352730002,2.92930001821034,0.81
"Compact_type","20Pyt36WhiteFlesh-Serere",0,0.395895290406887,2.84781178113064,0,0.351146802125729,0,NA
"Compact_type","21Pyt78_Namulonge",170.828962861137,0.0259148214614326,16.3322280854887,1,0.0612286330294704,150.179861437048,0.35
"Compact_type","21.GS.C1.C2.C3.C4.40.UYT.IB",249.509878779844,0.0149329723009589,19.4068571996252,1,0.0515281784017719,201.830276635805,0.44
"Compact_type","21.GS.C1.C2.C3.C4.40.UYT.MK",4.53831267493197,0.602483805620058,0.638241443277616,0.94,1.56680518091181,1.90116114007355,0.76
"Compact_type","20Pyt62WhiteFlesh_Namulonge",4.11413876375331,0.459126410122499,2.31484536448863,0.95,0.431994298772915,2.433804362031,0.64
"Compact_type","20CET179SR",220.056190883624,0.0153266403212233,-18.7340777461142,1,-0.0533786617922743,202.538205609514,0.28
"Compact_type","14.GS.C2.CE.447.IK",201.622606939063,0.0410027186736437,18.3806370888087,1,0.0544050782988836,189.386232737121,0.25
"Compact_type","14localgermUB",328.249909734385,0.00492552817968414,23.271782008527,1,0.0429704953249215,318.130374591127,0.18
"Compact_type","14geneticgainUB",308.878129514291,0.00605623570382047,22.5065999959752,1,0.044431411238429,297.148707476517,0.19
