"Trait","Trial","VarG","VarE","Mean","H2","CV","PEV","Ac"
"FTWT","18pyt115highTCIB",1.06377295676032,0.484690432089639,5.7503502971972,0.7,0.121070384514587,0.479685914657536,0.7
"FTWT","18pyt88highTCIB",3.2115931891589,0.000131972566506792,36.4013110708122,1,0.000315591142284476,0.911167354623241,0.8
"FTWT","18CET416highDMIK",4.25125085811091,0.75001957359677,-6.2331420639712,0.9,-0.138940633093851,0.802703936923648,0.9
"FTWT","19C2bCETnonGSumu",0.0801114819931145,0.00743660662468819,-0.197099987569574,0.9,-0.437522918848567,0.00650933052529853,1
"FTWT","14.GS.C1.EC.329.MK",0.0641133637213444,0.0291803823354997,0.275216672515729,0.7,0.620684284318582,0.0200719105381474,0.8
"FTWT","18clonalevalPDIB",10.2393348345117,0.650359320713545,-3.72401540237862,0.9,-0.216553504255978,0.672962583022088,1
"FTWT","17ayt100HDMIB",0.0660929985693707,0.467727760767687,-0.876739994989738,0.2,-0.780055951998136,0.0555560156044906,0.4
"FTWT","16C1aCETnonGSKano",0,0.440258105221857,-0.12494410818684,0,-5.31053039081232,0,NA
"FTWT","19C2bCETGSumu",0.129493272162414,0.0191830656657148,-0.410026213757403,0.9,-0.337790463056136,0.0185812417449364,0.9
"FTWT","14.GS.C2.CE.447.IK",33.3158278095926,13.3532130106461,-0.151673061459499,0.7,-24.0926424544913,9.40984761123611,0.8
"FTWT","14.GS.C1.EC.331.IK",0.117523795204554,0.194394465014762,-0.0434619027687103,0.4,-10.1445599195668,0.0727411472648418,0.6
"FTWT","16.GS.C3.CET.259.IB",24.4547507919672,9.2057784072387,1.62925977911562,0.7,1.86225831461305,6.92231485429548,0.8
"FTWT","19introLatAmeumu",0.0973847838012367,0.18319089968662,-0.478063945952871,0.4,-0.89529458125642,0.0639267143856884,0.6
"FTWT","18.GS.C4B.CET.560.IK",6.15124888618475,9.87862945220125,5.53830366793341,0.4,0.56750747075622,3.78008325905942,0.6
"FTWT","18.GS.C4B.CET.600.setB.IK",4.63182213534228,20.9135269368416,8.99650221489472,0.2,0.508323220314545,3.78141474895004,0.4
"FTWT","18.GS.C4B.CET.600.setA.IK",7.34170681119643,5.73453664952676,5.62657128951787,0.6,0.425603646745456,3.23720326987994,0.7
"FTWT","19.GS.C4C.CE.822.IB",1.68119604159433,3.76523987147582,1.65875404785885,0.3,1.16980730432188,1.16632396954728,0.6
"FTWT","20.GS.C5.CE.820.IB",3.26165192164111,3.11304059025902,-0.376634910914742,0.5,-4.68459249898096,1.60559035638065,0.7
