"Trait","Trial","VarG","VarE","Mean","H2","CV","PEV","Ac"
"DMC","19C1bAYTGSumu",7.86339536455798,5.08534471998597,35.3310526315789,0.76,0.0638268809522977,1.9213826565809,0.87
"DMC","19C1aUYTnonGSumu",0,21.1889308527132,32.2573333333333,0,0.142700685645442,0,NA
"DMC","19C1bUYTGSikenne",4.0962342055371,1.87929023540067,32.6259548271629,0.85,0.042017837589457,0.665149418660876,0.92
"DMC","19C1aUYTnonGSonne",2.77023042939347,5.66341425796436,33.1717647058824,0.59,0.0717415224492006,1.139046111514,0.77
"DMC","21C2aUYTGSotobi",0.717205269747266,2.58538100481229,38.6629411764706,0.45,0.0415879380266752,0.391439756821142,0.67
"DMC","20C1bUYTGSkano",3.71936472543939,8.59646223169929,31.5678571428571,0.56,0.0928784110977285,1.61853183274608,0.75
"DMC","17C1aAYTGSOtobi",12.8684942663139,7.94645248528602,40.9750690492116,0.73,0.0687965961811659,3.58078106863053,0.85
"DMC","20Ayt28Chambezi",0,16.7803404837719,32.7925925925926,0,0.124917887397525,0,NA
"DMC","20Ayt28WhiteFlesh-Chambezi_setA",2.42246092905098,13.2447141315924,33.6850326306535,0.26,0.108039936972933,1.80303979676368,0.51
"DMC","19C1bUYTGSotobi",1.93108639266824,6.02979661746985,36.3838888888889,0.49,0.0674904331097474,0.984860293310121,0.7
"DMC","20C2bPYTnonGSUmudike",1.62802782867215,14.7730076356727,35.1758333333334,0.18,0.109267263390529,1.33400538636839,0.42
"DMC","19C1bUYTnonGSset1umu",3.02095708337256,7.15533785413684,32.0598090005773,0.48,0.0834361279971886,1.64194533721448,0.68
"DMC","16.GS.C1.PYT.20.UB",0,26.5312151315789,31.788,0,0.162037437390924,0,NA
"DMC","17.GS.C2.res.AYT.14.IB",12.6739936321989,5.21794855437215,24.8571428571429,0.88,0.0918964401536626,1.52942540820386,0.94
"DMC","17.GS.C0.C1.AYT.20.setA.IB",5.18249097559439,6.99122040698887,30.25,0.69,0.0874079868881216,1.63154409714994,0.83
"DMC","17.GS.C1.PYT.20.IB",18.7026324469701,2.81052620238908,33.0500000000001,0.93,0.0507250350103152,1.30705469450928,0.96
"DMC","12uyt15yrt8AIB",1.71573806540347,12.9721190689784,28.1599999999999,0.35,0.127900667994035,1.12209117399367,0.59
"DMC","19C1bUYTGSkano",4.31133493082291,14.4672213237178,29.7861111111111,0.47,0.127696430477313,2.29989896234606,0.68
"DMC","17C1aAYTGSumu",5.96857578707416,7.53573727164415,32.5986865963876,0.56,0.0842098263266909,2.70239260267318,0.74
"DMC","18C1aUYTGSumu",6.75388541967265,8.27271051193025,32.4295050209257,0.69,0.08869182545708,2.11464770788621,0.83
"DMC","12CETearlyBulkingDrtkano",0,40.4589238434949,30.0426086956522,0,0.211723723088302,0,NA
"DMC","18C1bAYTnonGSkano",3.08730234865221,18.9271290027285,32.0362962962963,0.25,0.13580009363461,2.32787784786715,0.5
"DMC","Cycle C1b genotyped non-selected_Kano",3.0873023486522,18.9271290027285,32.0362962962963,0.25,0.13580009363461,2.32787784786715,0.5
"DMC","18C1aGSUYTAbuja",1.37147467392887,9.69818729387178,30.0320991352529,0.29,0.103695424699642,0.97356265925539,0.54
"DMC","18.GS.C3.PYT.24.MK",4.61190218834522,4.55518115224885,24.0625,0.67,0.0886976430566014,1.52464416776135,0.82
"DMC","19C1bUYTnonGSset1otobi",1.97931659181729,6.43164502176198,36.3510868159475,0.45,0.0697659694563162,1.1076682422114,0.66
"DMC","19.GS.C3.UYT.28.AG",5.74903788698029,2.01192626419945,35.7475101405443,0.84,0.0396789555586144,0.935429780271142,0.92
"DMC","19C1bUYTnonGSset1kano",6.6899459694295,25.3677208232956,34.9609038368221,0.38,0.144064863787243,4.1773307892544,0.61
"DMC","18AYT40NM",3.59488551000315,6.03547189653124,35.1725,0.54,0.0698477430714385,1.65587196600691,0.73
"DMC","16.GS.C1.ungenotyped.AYT.21.IK",5.31701506576706,2.41386078337029,32.8548944942749,0.86,0.0472885538221381,0.80388438455631,0.92
"DMC","16.GS.C1.ungenotyped.AYT.21.UB",3.53484707827299,6.14539697892926,32.652380952381,0.62,0.0759206847673171,1.34646015401527,0.79
"DMC","21.Intro.Lat.Ame.UYT.30.IB",5.3518806235322,3.42999432900928,33.8473333333333,0.76,0.0547169955305488,1.29879989005368,0.87
"DMC","20.GS.C1.C2.C3.UYT.30.MK",5.80425538547251,2.71977786240211,29.9893993988853,0.81,0.0549919283672576,1.1276260696851,0.9
"DMC","19.GS.C2.UYT.36.setA.AB",6.84726011185254,3.26988118601398,34.0200000000001,0.78,0.0531534767654875,1.57501856477206,0.88
"DMC","19C1bUYTnonGSset1ikenne",5.81046261150606,1.81708875744337,33.6385185185181,0.9,0.040072940354932,0.592438514801047,0.95
"DMC","21PYT58Chitala",2.5270445691586,41.7113097383996,24.3526782364728,0.12,0.265204068836444,2.22062961721667,0.35
"DMC","18C1bAYTGSset2umu",6.29798730168776,17.3317076758413,33.5656033982083,0.48,0.124029850136015,3.33240807151257,0.69
"DMC","17C1aAYTnonGSset2umu",0,15.9730767869846,35.9872340425532,0,0.111056970277678,0,NA
"DMC","19.GS.C2.UYT.36.setA.ZA",3.05521183204083,4.44304287043271,34.0173754686688,0.57,0.0619640004281137,1.31620200284023,0.75
"DMC","20.CMSSurveyVarieties.AYT.33.IB",15.8733097438387,2.19667819992398,31.1467079797041,0.94,0.0475851090522098,1.01174469031459,0.97
"DMC","21.GS.C3.C4.C4B.UYT.36.IB",4.1975054905686,4.50201601618264,36.1333333333334,0.64,0.058721276842867,1.50451621445602,0.8
"DMC","20C2aAYTGSUmudike",1.61767832338251,12.7761381643979,36.1279878406659,0.23,0.0989363822647268,1.25394697539296,0.47
"DMC","20C2a_bPYTGSUmudike",73.2088975268251,152.970692803738,35.7769520960938,0.48,0.345701112652156,38.4145745986884,0.69
"DMC","19.GS.C2.UYT.36.setB.AB",4.44437320817502,3.01857135079016,34.6361111111111,0.75,0.0501616251859285,1.12667335337591,0.86
"DMC","20C2aAYTGSOtobi",0,733.94188344734,34.9215232938889,0,0.775778351892414,0,NA
"DMC","20.GS.C2.UYT.36.setA.IB",8.74707310048199,4.14310305739945,32.8361111111112,0.81,0.0619885034489233,1.70646156027089,0.9
"DMC","20.GS.C2.UYT.36.setB.IB",2.87050007757816,3.5003174176937,33.725,0.62,0.0554755678253722,1.08725420805328,0.79
"DMC","17.GS.C1.C0.AYT.25.IB",4.76133086456918,5.44417028211745,31.12,0.72,0.0749766897019166,1.33065342742757,0.85
"DMC","18.GS.C1.C2.UYT.26.MK",16.4175811336228,7.59284584462512,27.7384615384614,0.87,0.0993390314255197,2.19289067707405,0.93
"DMC","20C2aAYTGSonne",2.76437518360871,13.7626894927413,33.1857387146057,0.34,0.111789281887493,1.82854882608414,0.58
"DMC","21.GS.C1.C2.C3.C4.40.UYT.IB",10.2266044710741,5.88280445740395,33.70275,0.78,0.0719659176486214,2.28436678907389,0.88
"DMC","20.GS.C4B.AYT.40.IK",7.6687181870513,2.76896147523524,33.8050000000001,0.85,0.0492240696326798,1.17275591760828,0.92
"DMC","20.GS.C4B.AYT.40.MK",5.87636543520675,2.87039741929503,34.5275,0.8,0.0490688501960959,1.15348124189835,0.9
"DMC","17.GS.C2.AYT.34.MK",5.95924838345459,8.11974057026062,24.9381310636658,0.68,0.114263408156828,1.89286941949209,0.83
"DMC","19crossingblockCETubiaja",0,52.6224040349384,33.7234042553192,0,0.215106698049162,0,NA
"DMC","18.GS.C1.UYT.34.MK",8.27866908688779,8.37641115591081,28.235294117647,0.75,0.102503023838744,2.08793997551515,0.86
"DMC","18.GS.C3.AYT.30.UB",8.4822448512677,5.62528485819803,29.0714285714286,0.82,0.0815841674900711,1.57681404592835,0.9
"DMC","20.GS.C4B.AYT.42.IK",12.093792132748,5.31867594885925,33.7261904761905,0.82,0.0683808471702484,2.17997675339608,0.91
"DMC","18.CMSSurveyVarieties.AYT33.IB",11.2787614329619,9.6589150849414,29.6882829207756,0.74,0.104683707175913,3.23262184631384,0.84
"DMC","21.GS.C4.AYT.45.IB",9.49381315231478,6.71377271857308,31.9977777777777,0.74,0.0809773386760158,2.47999354742125,0.86
"DMC","20.GS.C4B.AYT.60.IB",5.40973251908127,2.74037333001184,40.0610064723617,0.78,0.0413221595288656,1.24087440243826,0.88
"DMC","17.CASS.PYT.46.setC.IB",14.0932803515448,8.77490377351413,34.3333333333335,0.75,0.0862790215519452,3.52912851982376,0.87
"DMC","18.GS.C3.AYT.30.IK",7.96321001707634,2.88124072764795,31.9333333333332,0.89,0.0531551708259191,0.869144017275805,0.94
"DMC","18.GS.C3.AYT.30.MK",11.7524751657343,8.14058618890271,25.2466666666666,0.81,0.113011800286773,2.20452581356923,0.9
"DMC","17.GS.C1.UYT.34.UM",8.90492618779662,5.62066860733289,34.5654194877256,0.82,0.0685886347297016,1.63831226942013,0.9
"DMC","17C1aAYTnonGSsei1umu",4.78634921309931,19.082388952847,36.1044448949495,0.27,0.120991733685737,3.51391927339,0.52
"DMC","19.Hawaii.PYT.54.IK",10.8558912009721,4.44768313093316,37.4407880370347,0.82,0.0563276896510617,1.97667087703549,0.9
"DMC","18.GS.C1.UYT.34.OT",5.94563282921795,4.38057040173245,36.0588235294117,0.8,0.0580435249571353,1.17228759589636,0.9
"DMC","18.GS.C4.PYT.80.SETA.AG",9.24663463306256,2.02926988255283,37.6029837624968,0.9,0.037883282077779,0.970540096314533,0.95
